,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_cadence,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_watts,weighted_average_watts,kilojoules,device_watts,max_watts
19,2,Natation le soir,1500.0,2240,3707,0.0,Swim,,4142509407,garmin_push_5622859723,4432431414,2020-10-02T18:07:24Z,2020-10-02T20:07:24Z,(GMT+01:00) Europe/Paris,7200.0,,,,,France,,,0,7,0,1,0,True,False,False,False,everyone,False,,False,4432431414,0.67,1.2,22.5,False,,,False,False,,,0,0,False,,2793325,1,a4142509407,,2,,,,,
20,2,Course à pied le soir,10056.5,3494,3503,29.2,Run,,4138124011,garmin_push_5618248895,4427755662,2020-10-01T16:23:48Z,2020-10-01T18:23:48Z,(GMT+01:00) Europe/Paris,7200.0,"[48.722104, 2.083856]","[48.722578, 2.085059]",,,France,48.722104,2.083856,0,11,0,1,0,False,False,False,False,everyone,False,g2301347,False,4427755662,2.878,4.3,77.6,True,135.6,161.0,False,True,166.4,154.5,0,0,False,35.0,2793325,1,a4138124011,ublhH_puKoA\e@Ve@\Wh@yBjFOt@Av@Bt@Fv@Mv@e@dB[nBe@hBg@bBk@~Ag@dBOr@s@bC[tAUr@Un@y@bA_@ZYN{Af@eAZsCjAa@T]\q@h@QXc@~Ai@~EEz@?v@Iv@?t@U`CBR`@Rd@Lb@B~@Uf@Ap@Sd@Gd@Ad@Bb@Hb@NvBrAjAx@dC|AdAx@xDhD`@b@t@dAd@A^_@x@sA|AuCTk@pBsGf@oAd@}@n@wAx@yA|@mAr@_A^s@`@KRo@Vc@Vk@t@}Bp@yAVm@No@HM~A~AZTd@RhAt@^Zb@RnBJbA\b@J`AFh@EnB_@nBqAn@m@TKrBe@jAg@p@m@fAj@~@dAd@CdAc@hA]`@Ud@KZEb@AZFp@FnAQd@E`ASlAE`@Md@Gd@?~AOjBg@rBB|@Rj@ArBDx@GjBe@xAa@nAk@b@[Fq@[c@_@WKOm@cAUi@Mw@_@oAOs@Qq@Mw@cAuDe@mCIIc@]WKQMe@DgAGc@Qa@[sB_Ac@IwCJe@E{@QOG[I}AKQWNcC?{@Eu@By@ZeD@w@Mo@a@c@Ko@Fc@@g@VyACUc@QuCs@u@[eAk@gAc@eAi@,2,,,,,
21,2,Natation le soir,2575.0,3632,4464,0.0,Swim,,4134330750,garmin_push_5614325902,4423726793,2020-09-30T18:11:08Z,2020-09-30T20:11:08Z,(GMT+01:00) Europe/Paris,7200.0,,,,,France,,,0,8,0,1,0,True,False,False,False,everyone,False,,False,4423726793,0.709,4.5,28.0,False,,,False,False,,,0,0,False,,2793325,1,a4134330750,,2,,,,,
22,2,Natation le soir,2375.0,3028,4214,0.0,Swim,,4125036148,garmin_push_5604675273,4413834137,2020-09-28T18:08:08Z,2020-09-28T20:08:08Z,(GMT+01:00) Europe/Paris,7200.0,,,,,France,,,0,9,0,1,0,True,False,False,False,everyone,False,,False,4413834137,0.784,2.6,21.0,False,,,False,False,,,0,0,False,,2793325,1,a4125036148,,2,,,,,
23,2,Les foulées du Viaduc,10022.5,2870,2870,131.5,Run,1.0,4117737054,garmin_push_5597034198,4406090072,2020-09-27T07:34:01Z,2020-09-27T09:34:01Z,(GMT+01:00) Europe/Paris,7200.0,"[46.231153, 0.673958]","[46.238165, 0.683108]",,,France,46.231153,0.673958,0,16,3,5,0,False,False,False,False,everyone,False,g2897051,False,4406090072,3.492,4.9,80.6,True,163.5,178.0,False,True,178.9,123.2,0,0,False,133.0,2793325,1,a4117737054,uodyGesbCaAaA{@i@OOo@[OO[c@u@{@Se@i@q@Wi@Us@s@sAi@gD_@eBu@oCmA{Dy@sCcA}BUa@]c@s@}@gAaAq@u@m@k@]g@Wm@W]a@]_@S_@]c@We@p@_Bk@M?ANp@pAJn@EXQ?c@QkAs@yB{A_@YUUgAoBsB}C_@_@eAm@a@]]e@_As@eAq@k@q@u@s@o@w@y@kAeAeAMY_@i@Yo@{@aCs@uAu@uBWa@Uq@k@qA[g@iB_CYg@wA{A]g@]_@Ue@_@c@c@Y{@iA{@_AkBeAsBs@c@KmCYmA@e@DiARu@Xg@HcE|@i@Dm@L}@He@C_@SWg@cA{@]_@My@?oBHy@T]XOjAUnBS^URk@As@Iw@YwHCsA?oBC}AHq@~@qE`@eBLs@By@C{@JaAr@qCTkAz@{Cd@eBlAqGHqBOmD?k@D}CPi@^Vj@f@d@\hAn@|BjApA|@n@^dAz@r@n@^b@fHhJb@ErCqCl@y@^_@|@cA\i@Vk@`@o@Za@vB{Bh@QzDeE`@a@`@Yd@FhBnBvAhAp@t@~@vATh@Jp@PjBNt@xBvGvBrIVn@Zf@^Z\N`ATf@DbAB`@Af@IlA]zCUbAGhA@rAEHB^`@`@rAlArElAbEh@fCVj@Yl@IH]NgBj@iAb@e@RiAn@aAt@aA|@i@n@[d@Wl@_@Tg@E_BYkBu@wAg@g@EYf@IVi@`C[dBm@xDIPc@@yBGiDEc@JEd@Jx@h@`JLn@Vj@Zf@Jl@mAzB]lAGt@lAfADJCd@Mp@i@zB[b@k@b@_@`@]f@Un@QdAUrEIf@Y^w@Le@N_@^Uf@Dx@`@b@RLb@TjAb@d@V~@hA~@vBRr@PxBRp@bAx@d@VnBv@dAZpBt@rB^h@FVOCWOs@Yo@a@?e@V_@c@OU]U,2,,,,,
24,2,Natation le soir,2450.0,3351,4337,0.0,Swim,,4103120105,garmin_push_5582131120,4390554371,2020-09-23T18:09:49Z,2020-09-23T20:09:49Z,(GMT+01:00) Europe/Paris,7200.0,,,,,France,,,0,5,0,1,0,True,False,False,False,everyone,False,,False,4390554371,0.731,1.3,21.7,False,,,False,False,,,0,0,False,,2793325,1,a4103120105,,2,,,,,
25,2,Sortie à vélo l'après-midi,3559.8,941,941,61.7,Ride,,4103119947,garmin_push_5582130882,4390554223,2020-09-23T15:59:48Z,2020-09-23T17:59:48Z,(GMT+01:00) Europe/Paris,7200.0,"[48.742117, 2.088985]","[48.722664, 2.08498]",,,France,48.742117,2.088985,0,3,0,1,0,False,False,False,False,everyone,False,b5197287,False,4390554223,3.783,7.5,,True,111.5,132.0,False,True,165.9,106.2,0,0,False,3.0,2793325,1,a4103119947,wvnhHouwKG]QUkBq@SUEKG]C_@?QBa@v@uCz@qCfA}Br@cARMTCh@DXETLpE`I~ApAzAvAvAbBjAhCjAvBhA~B@bDFdDDz@`B|@lB[P?JB@Nm@nD@XNZhC~EZRTHn@b@CxBf@rCXpAZdAd@r@pBlEbAtA`@jAFH\XzCtB|Aw@t@~@zAp@fBXbAQhBc@jB[n@UZG,2,92.7,,87.2,False,
26,2,Sortie à vélo matinale,4356.3,1166,1166,50.8,Ride,,4103119725,garmin_push_5582130716,4390553993,2020-09-23T04:46:52Z,2020-09-23T06:46:52Z,(GMT+01:00) Europe/Paris,7200.0,"[48.722538, 2.084913]","[48.742049, 2.088968]",,,France,48.722538,2.084913,0,4,0,1,0,False,False,False,False,everyone,False,b5197287,False,4390553993,3.736,6.8,,True,117.2,136.0,False,True,166.0,112.8,0,0,False,4.0,2793325,1,a4103119725,sdlhH{quKa@Bg@N_@@]Ik@`@oBj@eBMq@J]U_B}AaBMo@h@_By@cAy@eBiDqAmByAeCgAIsAp@WZwAjAOBgB~@iBt@wBJkBf@eA|@aAhBsApB_B|@m@cCs@iCUiD`@_Dt@cCd@An@aADoAAONg@pAiB^}@RiAf@m@l@}@pAwB`AaC\eA\}CKgDBqCUo@_DaFgAiCMQeGyFeEsGcBSODuAfBgAfCy@vCo@nC@ZJv@HXLPRLjBv@HP,2,72.3,,84.3,False,
27,2,Natation le soir,2050.0,2865,3613,0.0,Swim,,4093669886,garmin_push_5572086427,4380615881,2020-09-21T18:07:11Z,2020-09-21T20:07:11Z,(GMT+01:00) Europe/Paris,7200.0,,,,,France,,,0,6,0,1,0,True,False,False,False,everyone,False,,False,4380615881,0.716,3.1,22.3,False,,,False,False,,,0,0,False,,2793325,1,a4093669886,,2,,,,,
28,2,Sortie à vélo le soir,10855.8,3216,3804,143.3,Ride,,4088999300,garmin_push_5567015128,4375650953,2020-09-20T16:23:49Z,2020-09-20T18:23:49Z,(GMT+01:00) Europe/Paris,7200.0,"[48.706855, 1.988944]","[48.722721, 2.084979]",,,France,48.706855,1.988944,1,7,0,2,0,False,False,False,False,everyone,False,b5197287,False,4375650953,3.376,9.5,,True,108.6,126.0,False,True,162.0,75.5,0,0,False,10.0,2793325,1,a4088999300,y`hhH{mcKIMEk@]uB@iDIcDGiOMoG`@wC^yA^{BtByKf@gBh@_DVaDTuAC?II@KV{AhBuNPaC\eDlBePEiDL_JJoDHc@|@oCn@wCFkA@cDKcDOiDa@{C]sIDyAAqIIaAGeDAiD[wGDgDP}GGkDe@}B{AaDoCsGw@mCaA{D{@wDQiBO_DWgEMu@kCkEPUhBa@xAk@?WAIa@i@O]Ua@k@e@{Aw@Ok@K}@Ce@BgBMKAMDsCC{CH}ACgDBoAe@{CQuAFaHAiAh@qITcD~@cHPmDTcCNcDRmCHoCf@wINcG@mBAi@FeDHG?FE@[jMMrBJFDOAEM?Y~CEl@B@H?\mCHuCHoADoE?{@HcEEuBo@oGUsD]wIy@qMw@qIEwADkAGIFaDRcDZeDdBm@dARNCT]i@{BYg@q@qC`@uCAuCOKb@n@CQEK[SU@UKyAeB_@YWa@UO_DuDmAqB]s@w@sCc@{CAgDSeDBiDRcF?oBo@qCY_A[{@iAmBs@LiBr@m@NCLCE@?[HLCNHKJV[MDQE@Db@GKBCLNCZ?JKD?j@o@v@e@NCT@h@TMBECCMIO]a@IAPEHD@@IAB@EBGCA@HBCF@CRBEECBKLiCjBuALqBKoAa@oBw@oCk@o@Gg@Ay@JED_@zC{@lBiBu@gGuB,2,67.6,,217.5,False,
